State,District,Year,Party,Incumbent,Dem Votes,GOP Votes,Other Votes,Efficiency Gap
OK,85,2010,R,1,3990,7450,1346,-0.19755244755244755
OK,86,2010,D,1,100,0,0,0.5
OK,87,2010,R,1,4369,5147,0,-0.4182429592265658
OK,88,2010,D,1,4173,1826,0,-0.1087681280213369
OK,89,2010,D,1,100,0,0,0.5
OK,90,2010,R,1,0,100,0,0.5
OK,91,2010,R,1,3454,10197,0,-0.0060435132957292505
OK,92,2010,D,1,100,0,0,0.5
OK,93,2010,R,1,2184,2722,0,-0.3903383611903791
OK,94,2010,D,1,4814,3252,0,-0.3063476320357054
OK,95,2010,R,1,2891,5481,0,-0.19063545150501673
OK,96,2010,R,1,0,100,0,0.5
OK,97,2010,D,1,8514,0,1638,0.5
OK,98,2010,R,1,2987,9453,0,0.01977491961414791
OK,99,2010,D,1,100,0,0,0.5
OK,100,2010,R,0,0,100,0,0.5
OK,101,2010,R,1,3692,7896,0,-0.1372109078356921
OK,1,2012,D,0,0,0,0,
OK,2,2012,R,1,5437,6316,0,-0.4252105845316089
OK,3,2012,D,1,18318,18130,0,-0.4948419666374012
OK,4,2012,D,1,0,0,0,
OK,5,2012,R,1,15920,8010,0,-0.8305474300041789
OK,6,2012,D,1,0,0,0,
OK,7,2012,D,1,12178,14210,0,-0.5770046991056541
OK,8,2012,D,1,0,0,0,
OK,9,2012,R,1,17191,7476,0,-0.8938460291077147
OK,10,2012,R,1,0,0,0,
OK,11,2012,R,1,15213,3412,1404,-1.1336107382550336
OK,12,2012,D,1,7344,6272,0,-0.4212690951821387
OK,13,2012,D,1,19842,6319,0,0.016914491036275372
OK,14,2012,R,0,5664,6886,0,-0.4026294820717132
OK,15,2012,D,1,11741,18789,0,-0.7308548968227973
OK,16,2012,D,1,7546,4835,0,-0.28103545755593246
OK,17,2012,D,1,0,0,0,
OK,18,2012,D,1,0,0,0,
OK,19,2012,D,1,0,0,0,
OK,20,2012,R,0,4275,8465,0,-0.17111459968602827
OK,21,2012,R,1,4126,7318,0,-0.2210765466620063
OK,22,2012,R,0,6492,6727,0,-0.4822225584386111
OK,23,2012,R,0,4412,6202,0,-0.33135481439608067
OK,24,2012,D,1,0,0,0,
OK,25,2012,R,1,0,0,0,
OK,26,2012,R,0,4852,7457,0,-0.28836623608741574
OK,27,2012,R,1,4966,31298,4273,0.22611956761526583
OK,28,2012,R,1,4202,7097,0,-0.24378263563147182
OK,29,2012,R,1,3227,10413,0,0.02683284457478006
OK,30,2012,R,1,0,0,0,
OK,31,2012,R,1,7508,15805,0,-0.14410414790031312
OK,32,2012,R,0,5896,7824,0,-0.35947521865889215
OK,33,2012,R,1,0,0,0,
OK,34,2012,D,1,0,0,0,
OK,35,2012,R,1,0,0,0,
OK,36,2012,R,1,4809,9094,0,-0.19179313817161764
OK,37,2012,R,1,5325,7710,0,-0.31703107019562715
OK,38,2012,R,1,0,0,0,
OK,39,2012,R,1,14398,19018,0,-0.3617428776633948
OK,40,2012,R,1,0,0,0,
OK,41,2012,R,1,0,27417,7112,0.5
OK,42,2012,R,1,2717,10709,0,0.0952629226873231
OK,43,2012,R,1,8717,21014,0,-0.08639130873499042
OK,44,2012,D,1,0,0,0,
OK,45,2012,R,1,6787,6803,0,-0.49882266372332595
OK,46,2012,R,1,0,0,0,
OK,47,2012,R,1,3158,12315,0,0.09180507981645447
OK,48,2012,R,1,3626,9306,0,-0.060779461800185584
OK,49,2012,R,1,0,0,0,
OK,50,2012,R,1,0,0,0,
OK,51,2012,R,0,5120,9232,0,-0.21348940914158304
OK,52,2012,R,1,0,0,0,
OK,53,2012,R,0,0,0,0,
OK,54,2012,R,1,0,0,0,
OK,55,2012,R,1,0,0,0,
OK,56,2012,D,0,6098,5966,0,-0.4890583554376658
OK,57,2012,R,1,0,0,0,
OK,58,2012,R,1,0,0,0,
OK,59,2012,R,1,0,0,0,
OK,60,2012,R,0,4719,7793,0,-0.25431585677749363
OK,61,2012,R,1,0,0,0,
OK,62,2012,R,1,0,0,0,
OK,63,2012,R,1,0,0,0,
OK,64,2012,R,1,0,0,0,
OK,65,2012,D,1,0,0,0,
OK,66,2012,R,1,4389,8845,0,-0.1632915218376908
OK,67,2012,R,1,0,0,0,
OK,68,2012,R,1,0,0,0,
OK,69,2012,R,1,0,0,0,
OK,70,2012,R,0,0,0,0,
OK,71,2012,R,0,6471,7364,0,-0.43545355981207085
OK,72,2012,D,1,5996,2247,0,-0.04518985806138542
OK,73,2012,D,0,0,0,0,
OK,74,2012,R,1,0,0,0,
OK,75,2012,R,1,0,0,0,
OK,76,2012,R,1,5100,10679,0,-0.14642879776918688
OK,77,2012,D,1,0,0,0,
OK,78,2012,D,1,8822,5534,0,-0.2709668431317916
OK,79,2012,R,1,0,0,0,
OK,80,2012,R,1,0,0,0,
OK,81,2012,R,1,0,0,0,
OK,82,2012,R,0,0,0,0,
OK,83,2012,R,1,5905,10994,0,-0.19885792058701698
OK,84,2012,R,1,0,0,0,
OK,85,2012,R,1,0,0,0,
OK,86,2012,D,0,7366,3346,0,-0.12471994025392083
OK,87,2012,R,1,5692,7052,0,-0.39328311362209667
OK,88,2012,D,0,7471,3337,0,-0.11750555144337528
OK,89,2012,D,1,0,0,0,
OK,90,2012,R,0,0,0,0,
OK,91,2012,R,1,0,0,0,
OK,92,2012,D,1,0,0,0,
OK,93,2012,R,1,0,0,0,
OK,94,2012,D,1,0,0,0,
OK,95,2012,R,1,0,0,0,
OK,96,2012,R,1,0,0,0,
OK,97,2012,D,1,0,0,0,
OK,98,2012,R,1,0,0,0,
OK,99,2012,D,1,10641,2104,0,0.16983130639466457
OK,100,2012,R,1,0,0,0,
OK,101,2012,R,1,5122,10677,0,-0.1483954680675992
OR,1,1972,D,1,12787,0,84,0.5
OR,2,1972,D,1,9786,3716,1,-0.05043697230039994
OR,3,1972,R,1,6145,7500,1,-0.40069622572370833
OR,4,1972,D,1,10246,4467,5,-0.10721810643648474
OR,5,1972,R,0,5692,10071,0,-0.22219755122755822
OR,6,1972,R,0,8076,9183,0,-0.43585955153832784
OR,7,1972,D,0,9352,7154,0,-0.36683630195080574
OR,8,1972,D,0,10216,5483,1,-0.1985158290336964
OR,9,1972,R,0,6939,10539,1,-0.2940267765190525
OR,10,1972,D,1,7407,7256,1953,-0.4897019709472823
OR,11,1972,D,0,8969,4625,0,-0.18044725614241577
OR,12,1972,D,1,10733,4154,10,-0.05807080002686908
OR,13,1972,D,0,8059,4642,4,-0.23096606566412092
OR,14,1972,D,1,9936,2567,25,0.08937854914820444
OR,15,1972,D,0,9766,3323,2,-0.007754603101841241
OR,16,1972,D,0,7201,6402,2,-0.4412629567007278
OR,17,1972,R,1,7110,7688,1,-0.46094066765779157
OR,18,1972,R,1,7947,9186,0,-0.42768341796533005
OR,19,1972,D,1,8610,7331,1,-0.4197666394830939
OR,20,1972,D,0,8781,3270,2,-0.042693552402290266
OR,21,1972,D,1,8309,3711,3,-0.11747088186356074
OR,22,1972,D,1,8000,6520,0,-0.39807162534435264
OR,23,1972,D,0,8440,6306,0,-0.3552827885528279
OR,24,1972,R,1,7398,8897,1,-0.408008591592513
OR,25,1972,D,0,7749,6566,1,-0.41735941320293396
OR,26,1972,D,0,8532,6745,0,-0.38302677227204296
OR,27,1972,D,0,8162,7589,1,-0.46362135737413496
OR,28,1972,D,0,7837,7129,1,-0.45269277027929977
OR,29,1972,R,0,7008,7057,2,-0.4965161749022396
OR,30,1972,D,0,6769,5422,3,-0.38950865392502665
OR,31,1972,R,1,4587,10010,0,-0.12848530519969856
OR,32,1972,D,0,7041,5981,3,-0.4185992935033021
OR,33,1972,D,1,7328,5295,1112,-0.338944783332013
OR,34,1972,D,0,7594,0,5918,0.5
OR,35,1972,R,1,6683,9339,1,-0.33422793658719263
OR,36,1972,R,1,5615,8780,1,-0.28013199027440083
OR,37,1972,D,1,7555,4471,1,-0.24355562946948278
OR,38,1972,R,1,6220,8676,0,-0.3351235230934479
OR,39,1972,R,0,7156,8011,2,-0.4436276125799433
OR,40,1972,D,1,12243,5898,4,-0.15023978832478915
OR,41,1972,R,0,8191,8994,132,-0.45327320337503635
OR,42,1972,D,1,9768,4082,1,-0.08945848375451264
OR,43,1972,R,0,7009,7040,1,-0.49779343725532066
OR,44,1972,D,1,7376,6296,2,-0.42100643651258046
OR,45,1972,R,1,3806,9694,0,-0.06385185185185185
OR,46,1972,R,1,5764,7001,1,-0.40309439874657266
OR,47,1972,D,0,9506,4806,21,-0.17160424818334266
OR,48,1972,D,0,6822,6808,2,-0.49897285399853264
OR,49,1972,R,1,0,9453,6173,0.5
OR,50,1972,D,1,7995,4951,1,-0.2648694577475668
OR,51,1972,R,0,2599,7155,6069,-0.03290957555874513
OR,52,1972,R,1,5881,8591,11,-0.31274184632393587
OR,53,1972,R,0,6308,6956,0,-0.451145958986731
OR,54,1972,R,1,6924,9418,3,-0.34738710072206586
OR,55,1972,D,0,6978,6706,7,-0.4801227711195557
OR,56,1972,R,1,5815,9054,0,-0.2821642343130002
OR,57,1972,R,1,4686,9432,2,-0.1638334041648959
OR,58,1972,R,1,7378,8291,0,-0.4417320824558045
OR,59,1972,R,0,6045,8009,4,-0.3602533086665718
OR,60,1972,R,0,6055,7279,8,-0.4082045897705115
OR,1,1974,D,1,10409,0,455,0.5
OR,2,1974,D,0,6179,5473,9,-0.4394095434260213
OR,3,1974,R,1,5241,6338,5,-0.40525952154762934
OR,4,1974,D,0,7230,5426,4,-0.3574589127686473
OR,5,1974,D,0,7420,6857,1,-0.4605659452265882
OR,6,1974,R,1,6929,8635,1,-0.3903880750449756
OR,7,1974,D,1,7918,6432,5,-0.3964459930313589
OR,8,1974,D,1,8121,4730,3,-0.23612948408684148
OR,9,1974,R,1,7160,7966,9,-0.4467142668253339
OR,10,1974,D,1,8765,4758,0,-0.2036900096132515
OR,11,1974,D,1,8792,0,14,0.5
OR,12,1974,D,1,8468,3713,18,-0.10963796075855842
OR,13,1974,D,1,6435,2725,8,-0.09497816593886463
OR,14,1974,D,1,8128,0,18,0.5
OR,15,1974,D,1,8448,0,19,0.5
OR,16,1974,D,1,6495,3485,4,-0.19839679358717435
OR,17,1974,D,0,6828,5431,3,-0.386042907251815
OR,18,1974,R,1,6048,8266,7,-0.34504680732150345
OR,19,1974,D,0,8132,5228,3,-0.28263473053892213
OR,20,1974,D,0,6378,2734,2,-0.10008779631255488
OR,21,1974,D,0,7500,2479,5,0.0031566289207335405
OR,22,1974,D,1,7370,4691,0,-0.2778791145012851
OR,23,1974,D,1,8531,4166,1,-0.15621800425297314
OR,24,1974,R,1,5391,8241,1,-0.2909330985915493
OR,25,1974,D,1,7328,5567,0,-0.36343544009305934
OR,26,1974,D,1,9274,4267,0,-0.13023410383280407
OR,27,1974,D,1,8807,4890,4,-0.21402496897130757
OR,28,1974,D,1,7042,6357,0,-0.4488767818493917
OR,29,1974,R,1,4324,7781,3,-0.2144155307724081
OR,30,1974,D,1,5778,5172,0,-0.44465753424657534
OR,31,1974,R,1,3945,9090,0,-0.10529344073647871
OR,32,1974,D,1,6419,4872,0,-0.36298822070675757
OR,33,1974,R,0,5782,6126,4,-0.47111185757473967
OR,34,1974,D,1,7239,4233,1,-0.23797071129707112
OR,35,1974,R,0,6077,6543,5,-0.46307448494453246
OR,36,1974,R,1,4991,6899,0,-0.339529015979815
OR,37,1974,D,1,6580,3380,0,-0.178714859437751
OR,38,1974,D,0,8265,5891,2,-0.3322972591127437
OR,39,1974,D,0,6883,5158,1,-0.356739473465659
OR,40,1974,R,0,7249,8340,4,-0.4300147539932003
OR,41,1974,R,1,6335,7034,6,-0.4477148627421647
OR,42,1974,D,1,6676,3963,2,-0.24499483034119748
OR,43,1974,D,0,7526,5007,1,-0.2990106119843613
OR,44,1974,R,0,5466,6510,1,-0.41282565130260523
OR,45,1974,R,1,3816,7712,0,-0.16204024982650936
OR,46,1974,D,0,5702,5600,1,-0.4909750486639533
OR,47,1974,D,1,9044,0,5,0.5
OR,48,1974,D,1,6331,5946,2,-0.46864054736499144
OR,49,1974,R,0,5384,8081,8,-0.29970293353137767
OR,50,1974,D,1,6431,4251,1,-0.29591836734693877
OR,51,1974,R,1,5606,7112,0,-0.381585154898569
OR,52,1974,D,0,6311,5614,5,-0.44155136268343814
OR,53,1974,R,1,4580,6244,0,-0.34626755358462674
OR,54,1974,R,1,6388,8379,6,-0.365172343739419
OR,55,1974,D,1,9786,0,54,0.5
OR,56,1974,R,1,5968,6069,5,-0.49160920495139987
OR,57,1974,R,0,0,8731,61,0.5
OR,58,1974,R,1,5628,6583,0,-0.4217918270411924
OR,59,1974,D,0,6575,5852,3,-0.4418202301440412
OR,60,1974,R,1,2547,8125,0,0.02267616191904048
OR,1,1976,D,1,10213,7272,9,-0.3317986845867887
OR,2,1976,R,0,7381,8182,5,-0.44853177407954764
OR,3,1976,R,1,6596,8810,2,-0.35628975723743994
OR,4,1976,D,0,10521,7004,0,-0.29931526390870183
OR,5,1976,D,1,11538,6710,0,-0.2354230600613766
OR,6,1976,R,1,8025,12590,0,-0.2785593014795052
OR,7,1976,D,1,11584,7680,0,-0.2973421926910299
OR,8,1976,D,1,9318,5571,3,-0.24833769897239572
OR,9,1976,R,1,7721,10157,60,-0.36374314800313234
OR,10,1976,D,1,8735,8458,5,-0.4838887919502123
OR,11,1976,D,1,8833,2894,2,0.006438134220175663
OR,12,1976,D,0,10716,2607,11,0.1086467011934249
OR,13,1976,D,0,7920,3586,2,-0.12332695984703633
OR,14,1976,D,1,9011,0,33,0.5
OR,15,1976,D,0,9613,1784,2,0.18693515837501096
OR,16,1976,D,1,6404,5244,2,-0.40041208791208793
OR,17,1976,D,1,10528,0,11,0.5
OR,18,1976,R,1,7349,7859,969,-0.46646501841136245
OR,19,1976,D,1,10510,3735,4,-0.024394524394524393
OR,20,1976,D,1,8028,2717,1,-0.005723592368543509
OR,21,1976,D,1,8872,3489,1,-0.06451743386457406
OR,22,1976,D,0,10088,5117,4,-0.1730680697139099
OR,23,1976,D,1,14421,0,32,0.5
OR,24,1976,R,1,8867,9676,0,-0.45637167664347733
OR,25,1976,D,1,11547,0,4368,0.5
OR,26,1976,D,1,12784,6145,1,-0.1492683184531671
OR,27,1976,R,0,8876,10940,0,-0.395841744045216
OR,28,1976,D,1,11148,5688,2,-0.17569493941553813
OR,29,1976,R,0,5411,10399,0,-0.1845034788108792
OR,30,1976,D,1,7787,7440,1,-0.4772115321468444
OR,31,1976,R,0,8071,9891,2,-0.39867498051441935
OR,32,1976,D,1,9450,6261,1,-0.297021195340844
OR,33,1976,D,0,8945,7068,1,-0.3827827390245426
OR,34,1976,D,1,8201,6585,2,-0.39070742594346003
OR,35,1976,R,1,5778,10642,1,-0.20377588306942754
OR,36,1976,D,0,9132,8520,1,-0.46532970768184906
OR,37,1976,D,1,8070,5633,6,-0.3221557323213895
OR,38,1976,D,1,10529,6431,1,-0.25837264150943395
OR,39,1976,D,1,9789,5773,3,-0.24193548387096775
OR,40,1976,R,1,5917,13237,1,-0.1178343949044586
OR,41,1976,R,1,7942,9901,1,-0.39020904556408675
OR,42,1976,D,1,7710,7230,2,-0.4678714859437751
OR,43,1976,D,1,10536,5960,1,-0.22259941804073716
OR,44,1976,R,1,6569,8690,0,-0.36100006553509406
OR,45,1976,R,0,6740,8966,7,-0.35827072456386094
OR,46,1976,R,0,6033,9493,3,-0.2771480097900296
OR,47,1976,D,1,8928,6182,2,-0.31826604897418925
OR,48,1976,D,1,11992,0,20,0.5
OR,49,1976,R,1,5684,13628,0,-0.08864954432477216
OR,50,1976,D,0,6979,6616,2975,-0.4732990069878632
OR,51,1976,R,1,6978,10428,8,-0.30179248534987935
OR,52,1976,R,0,8535,9649,7,-0.43873735151781784
OR,53,1976,R,1,0,11449,12,0.5
OR,54,1976,R,1,7400,13458,9,-0.20955988110077667
OR,55,1976,D,1,7899,7434,1,-0.46967325376638625
OR,56,1976,D,0,8303,8269,1,-0.4979483466087376
OR,57,1976,R,0,0,7489,4357,0.5
OR,58,1976,R,0,6309,9490,10,-0.298658142920438
OR,59,1976,D,1,12802,0,12,0.5
OR,60,1976,R,1,0,12230,11,0.5
OR,1,1978,D,0,14004,0,2352,0.5
OR,2,1978,R,1,0,7704,5766,0.5
OR,3,1978,R,1,4186,9901,0,-0.09430680769503798
OR,4,1978,D,1,11759,4916,0,-0.08962518740629685
OR,5,1978,R,0,6346,10084,0,-0.2724893487522824
OR,6,1978,R,1,5139,12972,0,-0.06750041411297002
OR,7,1978,R,0,7871,11279,0,-0.3220365535248042
OR,8,1978,D,1,7775,5355,2,-0.3156892612338157
OR,9,1978,D,0,8367,7092,1029,-0.417523772559674
OR,10,1978,R,0,7394,8015,1,-0.459698877279512
OR,11,1978,D,0,6530,1780,1687,0.07160048134777376
OR,12,1978,D,1,8423,3636,6,-0.1030350775354507
OR,13,1978,D,1,6907,2574,734,-0.04298069823858243
OR,14,1978,D,1,7773,0,41,0.5
OR,15,1978,D,1,8254,1975,2,0.11384299540522046
OR,16,1978,D,1,5628,4173,4,-0.3515457606366697
OR,17,1978,D,1,7477,4015,1,-0.198746954403063
OR,18,1978,D,0,7882,5835,846,-0.3507691186119414
OR,19,1978,D,1,8994,3623,2,-0.07430450978838075
OR,20,1978,D,1,7728,0,32,0.5
OR,21,1978,D,0,6413,3959,46,-0.26340146548399535
OR,22,1978,D,1,7800,6255,2,-0.39007470651013876
OR,23,1978,D,1,12776,4884,7,-0.05311438278595697
OR,24,1978,D,0,9098,7259,0,-0.3875710704896986
OR,25,1978,D,1,9301,6651,1,-0.333876629889669
OR,26,1978,D,1,12024,5669,1,-0.14081840275815294
OR,27,1978,R,1,0,15080,8,0.5
OR,28,1978,D,1,9894,6065,0,-0.2600726862585375
OR,29,1978,R,1,4106,10576,2,-0.05932434273259774
OR,30,1978,D,1,8399,6464,1,-0.36981093991791697
OR,31,1978,R,1,7540,9965,0,-0.3614681519565838
OR,32,1978,R,0,5375,9035,5,-0.24600971547536432
OR,33,1978,R,0,7395,7473,1,-0.4947538337368846
OR,34,1978,R,0,6923,7681,4,-0.4480964119419337
OR,35,1978,R,1,3825,9540,0,-0.0723905723905724
OR,36,1978,D,1,11188,4994,11,-0.11722901989865282
OR,37,1978,D,1,7104,4892,6,-0.3156052017339113
OR,38,1978,D,1,10553,5971,1,-0.22270636649721617
OR,39,1978,D,1,7580,5384,0,-0.3306078370873187
OR,40,1978,R,1,4022,12068,1,6.215040397762585e-05
OR,41,1978,R,1,4187,10319,2,-0.07727836757203915
OR,42,1978,D,1,7610,4632,0,-0.2567390949191309
OR,43,1978,R,0,6750,9188,1,-0.3470322499686284
OR,44,1978,R,1,6732,7198,0,-0.4665470208183776
OR,45,1978,D,0,7468,6813,6,-0.45413486450528673
OR,46,1978,R,1,0,10617,39,0.5
OR,47,1978,D,1,8363,4389,1,-0.18836260978670014
OR,48,1978,D,1,7573,6967,4,-0.4583218707015131
OR,49,1978,R,1,0,14740,17,0.5
OR,50,1978,D,1,7989,6016,3,-0.3591217422349161
OR,51,1978,R,0,5243,9143,1,-0.2289031002363409
OR,52,1978,R,1,5297,9861,2,-0.19890486871618948
OR,53,1978,R,1,0,9495,5,0.5
OR,54,1978,D,0,11586,9443,5,-0.3980931095154311
OR,55,1978,R,0,6180,8056,2,-0.3682214105085698
OR,56,1978,D,1,7512,7411,3,-0.49323192387589626
OR,57,1978,R,1,4773,6975,0,-0.3125638406537283
OR,58,1978,R,1,4315,9650,52,-0.11797350519155031
OR,59,1978,D,1,11366,0,14,0.5
OR,60,1978,R,1,5743,6938,2,-0.4057645296112294
OR,1,1980,D,1,11459,8878,17,-0.3730884594581305
OR,2,1980,R,1,7943,9401,1,-0.41593634686346864
OR,3,1980,R,1,5445,11876,0,-0.12871658680214768
OR,4,1980,R,0,10629,11846,5,-0.44585094549499443
OR,5,1980,R,1,0,15192,2575,0.5
OR,6,1980,R,0,7081,12115,2,-0.2377578662221296
OR,7,1980,R,1,0,20878,22,0.5
OR,8,1980,D,1,9447,5835,6,-0.26364350215940324
OR,9,1980,D,1,10398,8779,3,-0.41557595035719874
OR,10,1980,D,0,9860,8547,6,-0.4286684413538328
OR,11,1980,D,1,7800,3941,8,-0.1713227152712716
OR,12,1980,D,0,9003,4233,13,-0.13961922030825022
OR,13,1980,D,1,8956,2889,5,0.012199240185732376
OR,14,1980,D,1,8813,0,42,0.5
OR,15,1980,D,1,9782,0,35,0.5
OR,16,1980,D,1,5404,2134,4411,-0.06619793048553993
OR,17,1980,D,0,9412,0,109,0.5
OR,18,1980,D,1,10041,5635,5,-0.21893340137790251
OR,19,1980,D,1,10789,0,38,0.5
OR,20,1980,D,1,6065,5537,5,-0.4544906050680917
OR,21,1980,D,0,10107,0,50,0.5
OR,22,1980,D,0,9630,5389,398,-0.21762434249950063
OR,23,1980,D,1,18200,0,200,0.5
OR,24,1980,D,1,10702,8211,0,-0.36829165124517527
OR,25,1980,D,1,10484,8549,0,-0.3983344717070352
OR,26,1980,D,1,14144,7611,1,-0.19970121811077912
OR,27,1980,D,0,12618,11409,2,-0.44968160819078534
OR,28,1980,R,0,8083,11620,4,-0.32048419022483887
OR,29,1980,R,1,7444,12315,1,-0.253479427096513
OR,30,1980,D,1,10512,8520,5,-0.3953341740226986
OR,31,1980,R,1,11189,11250,0,-0.4972815187842595
OR,32,1980,R,1,4327,13207,1,0.006444621877495152
OR,33,1980,D,0,10469,8604,1,-0.4022177947884444
OR,34,1980,R,1,6670,10981,1,-0.2557645459180783
OR,35,1980,R,1,6653,11525,1045,-0.2319837165804819
OR,36,1980,D,1,14908,6200,2,-0.08745499336744363
OR,37,1980,R,0,5499,8989,1076,-0.25911098840419655
OR,38,1980,D,1,13852,7805,5,-0.2207831186221545
OR,39,1980,D,1,11399,5248,3,-0.13050399471376223
OR,40,1980,D,0,8273,5195,7015,-0.27145827145827145
OR,41,1980,R,1,5319,13331,4,-0.07040214477211797
OR,42,1980,R,0,9051,9671,4,-0.4668838799273582
OR,43,1980,R,1,7247,14620,1,-0.16282526181003337
OR,44,1980,D,0,8814,2000,7341,0.13010911781024598
OR,45,1980,R,0,6015,12480,1,-0.15044606650446066
OR,46,1980,R,1,5058,13204,9,-0.05393713722483846
OR,47,1980,D,1,9991,6499,2,-0.28823529411764703
OR,48,1980,D,0,10169,8902,5,-0.4335640501284673
OR,49,1980,R,0,11655,13137,8,-0.44022265246853826
OR,50,1980,R,0,9086,10270,4,-0.4388303368464559
OR,51,1980,R,1,7053,12595,10,-0.217935667752443
OR,52,1980,R,1,9129,12804,0,-0.33244426207085215
OR,53,1980,R,0,7807,8861,0,-0.43676505879529637
OR,54,1980,D,1,21164,8930,0,-0.09347378214926563
OR,55,1980,R,1,0,14702,20,0.5
OR,56,1980,D,1,9799,8742,0,-0.4429912086726714
OR,57,1980,R,0,7942,9794,0,-0.39557961208840775
OR,58,1980,R,1,0,15291,60,0.5
OR,59,1980,D,1,15259,0,16,0.5
OR,60,1980,R,1,6855,10675,1,-0.2820878494010268
OR,1,1982,D,0,8341,7017,0,-0.41379085818465944
OR,2,1982,D,0,9395,7828,2,-0.40901701213493585
OR,3,1982,R,1,6873,9952,0,-0.31699851411589897
OR,4,1982,D,1,10358,8013,3,-0.3723531653148985
OR,5,1982,D,0,9334,6293,0,-0.30540090868368847
OR,6,1982,R,0,7859,8350,3,-0.46970818680979703
OR,7,1982,R,0,6601,11416,0,-0.23275240051062884
OR,8,1982,R,1,6982,11055,3,-0.2741863946332539
OR,9,1982,R,1,5581,13339,0,-0.08995771670190275
OR,10,1982,D,1,11974,5748,7,-0.14868524997178648
OR,11,1982,D,1,13264,7483,6,-0.22135730467055478
OR,12,1982,D,1,11174,8140,4,-0.342911877394636
OR,13,1982,D,1,9893,4265,0,-0.10248622686820172
OR,14,1982,D,1,12521,4153,9,0.0018591819599376275
OR,15,1982,D,1,13108,4941,4,-0.0475095573161948
OR,16,1982,D,1,10373,6571,1,-0.2756137865911237
OR,17,1982,D,1,9700,4776,12,-0.15985078751036197
OR,18,1982,D,0,6331,1747,4707,0.06746719485021045
OR,19,1982,D,1,12951,6796,8,-0.18830708462044868
OR,20,1982,D,1,9416,6689,6,-0.3306737038186898
OR,21,1982,D,1,9589,5472,12,-0.2266449770931545
OR,22,1982,D,1,10504,5116,3,-0.15505761843790014
OR,23,1982,D,0,9602,6928,6,-0.3382335148215366
OR,24,1982,R,0,8138,10941,0,-0.3530845432150532
OR,25,1982,D,1,9714,7479,2,-0.370005234688536
OR,26,1982,D,0,11030,6358,1,-0.23130894870025304
OR,27,1982,D,1,10624,7129,0,-0.30313186503689515
OR,28,1982,R,1,5649,9916,1,-0.2258592997108898
OR,29,1982,R,1,5975,10750,2,-0.21449925261584454
OR,30,1982,D,1,9644,5877,4,-0.25729656594291606
OR,31,1982,D,0,12089,7682,2,-0.27709776946032066
OR,32,1982,R,1,3918,9842,1,-0.06947674418604652
OR,33,1982,D,1,10086,4976,0,-0.16073562607887398
OR,34,1982,R,1,5458,9867,0,-0.21230016313213704
OR,35,1982,R,1,0,14165,42,0.5
OR,36,1982,D,0,8604,8478,0,-0.49262381454162274
OR,37,1982,R,1,7335,8094,1,-0.4508069220299436
OR,38,1982,D,0,8310,8047,2,-0.48392125695420923
OR,39,1982,D,1,9026,5998,1,-0.29845580404685834
OR,40,1982,D,0,10089,5430,4046,-0.19978735743282428
OR,41,1982,R,1,5346,10378,2,-0.17997964894428897
OR,42,1982,D,0,9222,4165,2,-0.12224546201538807
OR,43,1982,R,1,5711,10272,0,-0.21463429894262653
OR,44,1982,D,1,9911,2909,1889,0.046177847113884556
OR,45,1982,R,1,7523,9035,1,-0.40868462374682935
OR,46,1982,R,1,5357,9454,3,-0.22338127067719937
OR,47,1982,D,0,10449,5065,0,-0.15295861802243135
OR,48,1982,D,1,9712,6799,2,-0.3235721640118709
OR,49,1982,R,1,4819,10866,4,-0.11447242588460313
OR,50,1982,R,1,6144,8332,2,-0.34885327438518926
OR,51,1982,R,1,5553,10122,1,-0.20851674641148327
OR,52,1982,R,1,3856,6837,3,-0.22121948938557934
OR,53,1982,D,0,8572,7224,12,-0.4146619397315776
OR,54,1982,D,1,9570,7553,0,-0.3822052210477136
OR,55,1982,R,1,6296,8930,1,-0.32700643635885984
OR,56,1982,D,1,9110,8792,2,-0.4822366216065244
OR,57,1982,R,1,5544,7140,0,-0.3741721854304636
OR,58,1982,R,1,0,13561,20,0.5
OR,59,1982,D,1,14158,0,77,0.5
OR,60,1982,R,1,0,12341,20,0.5
OR,1,1984,D,1,15441,0,102,0.5
OR,2,1984,D,1,9973,9754,3,-0.488898464034065
OR,3,1984,R,1,0,15325,22,0.5
OR,4,1984,D,1,13564,7699,2,-0.22416874382730564
OR,5,1984,D,1,10052,8913,33,-0.4399419984181387
OR,6,1984,R,1,8418,11761,3,-0.334332722136875
OR,7,1984,R,1,5721,15507,3,-0.03900508762012436
OR,8,1984,R,1,7908,13460,2,-0.2401722201422688
OR,9,1984,R,0,8577,13297,0,-0.28421870714089786
OR,10,1984,D,1,15604,5935,26,-0.05109336552300478
OR,11,1984,D,1,14665,8417,14,-0.2293128844987436
OR,12,1984,D,1,13631,7401,7,-0.20378470901483453
OR,13,1984,D,1,10647,4738,18,-0.11592460188495288
OR,14,1984,D,1,13928,4840,16,-0.01577152600170503
OR,15,1984,D,0,10563,10488,12,-0.49643722388485106
OR,16,1984,D,0,13631,0,228,0.5
OR,17,1984,D,0,13246,0,75,0.5
OR,18,1984,D,0,12440,2644,15,0.1494298594537258
OR,19,1984,D,0,11611,7700,2240,-0.2974729428822951
OR,20,1984,R,0,8377,10791,13,-0.3740609348914858
OR,21,1984,D,1,13516,0,105,0.5
OR,22,1984,D,0,10281,8744,9,-0.4192115637319317
